what,kind,bundleId,bundleVersion,description,time
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465445554064
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1465445569165
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1465445570600
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1465445575702
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465445579882
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465445589024
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1465445595701
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465445601333
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465445609866
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1465445610412
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465445617167
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465445620365
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465445626574
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465445637463
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465445663733
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465445664123
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465445668102
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465445669053
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465445670535
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465445674591
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465445740174
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465445743778
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465445744605
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465445752545
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1465445766898
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465445770174
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465445783949
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1465445784073
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1465445784183
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1465445787693
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1465445789721
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465445793543
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465445796678
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1465445796694
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1465445797708
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1465445800875
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465445806943
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465445808363
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1465445823666
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465445825492
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465445827504
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1465445878158
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1465445883649
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465445928281
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465445933444
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465445963007
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465445981680
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465445984270
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465445988108
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1465445990183
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1465445999652
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465446000432
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465446010900
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1465446012554
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1465446013786
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465446018965
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465446044409
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1465446059369
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1465446084361
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1465446099087
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465446100710
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465446101318
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1465446102706
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1465446108806
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1465446109009
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1465446109212
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1465446109243
started,bundle,org.eclipse.wst.common.frameworks,1.2.102.v201201190400,"org.eclipse.wst.common.frameworks",1465446109352
started,bundle,org.eclipse.emf.common,2.7.0.v20120127-1122,"org.eclipse.emf.common",1465446109352
started,bundle,org.eclipse.emf.ecore,2.7.0.v20120127-1122,"org.eclipse.emf.ecore",1465446109555
started,bundle,org.eclipse.wst.common.emf,1.2.100.v201101101900,"org.eclipse.wst.common.emf",1465446109586
started,bundle,org.eclipse.jem.util,2.1.100.v201103021400,"org.eclipse.jem.util",1465446109617
started,bundle,org.eclipse.emf.ecore.xmi,2.7.0.v20120127-1122,"org.eclipse.emf.ecore.xmi",1465446109617
started,bundle,org.eclipse.wst.common.emfworkbench.integration,1.2.101.v201107140600,"org.eclipse.wst.common.emfworkbench.integration",1465446109617
started,bundle,org.eclipse.wst.common.core,1.2.0.v200908252030,"org.eclipse.wst.common.core",1465446109976
started,bundle,org.eclipse.wst.common.modulecore,1.2.103.v201201190400,"org.eclipse.wst.common.modulecore",1465446109976
started,bundle,org.eclipse.jdt.debug,3.7.1.v20111006_r372,"org.eclipse.jdt.debug",1465446110226
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1465446110366
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465446110818
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465446113876
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465446119415
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465446119446
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465446121365
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465446144315
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1465446154626
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465446167091
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465446167247
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465446171615
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465446171724
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465446176513
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465446176591
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465446181443
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465446181536
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1465446190069
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465446197075
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465446197075
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465446198151
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465446213253
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465446217565
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465446220238
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1465446227929
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465446246982
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465446269768
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465446270397
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465446271631
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1465446271874
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1465446272464
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1465446272987
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1465446273042
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1465472608033
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1465472608033
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1465472608033
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1465472608080
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1465472608080
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1465472608080
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1465472608080
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1465472608080
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1465472608095
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1465472608095
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1465472608095
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1465472608095
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1465472608126
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1465472608126
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1465472608158
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1465472608158
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1465472608173
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1465472608173
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1465472608173
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1465472608173
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1465472608173
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1465472608173
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1465472608173
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1465472608173
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1465472608173
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1465472608173
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1465472608173
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1465472608204
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1465472608204
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1465472608204
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1465472608204
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1465472608236
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1465472608236
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1465472608236
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1465472608282
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1465472608953
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1465472608953
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1465472608969
started,bundle,org.eclipse.jdt.apt.core,3.3.500.v20110420-1015,"org.eclipse.jdt.apt.core",1465472608969
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.400.v20110305-1450,"org.eclipse.jdt.apt.pluggable.core",1465472608969
started,bundle,org.eclipse.jdt.core,3.7.3.v20120119-1537,"org.eclipse.jdt.core",1465472608969
started,bundle,org.eclipse.jdt.core.manipulation,1.4.0.v20110928-1453,"org.eclipse.jdt.core.manipulation",1465472608969
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1465472608985
started,bundle,org.eclipse.jdt.launching,3.6.1.v20111006_r372,"org.eclipse.jdt.launching",1465472608985
started,bundle,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui",1465472608985
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1465472609000
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1465472609000
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1465472609016
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1465472609016
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1465472609016
